Time_Diff_between_first_and_last_(Mins),Unique_Received_From_Addresses,total_transactions_(including_tnx_to_create_contract,_ERC20_max_val_rec,_ERC20_uniq_sent_token_name,_ERC20_most_sent_token_type,_ERC20_most_rec_token_type
4.198254025612612,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
12.315129361814495,1.3862943611198906,1.791759469228055,4.605170185988092,0.6931471805599453,99,74
10.627270140056742,0.6931471805599453,1.791759469228055,0.8594083740448865,0.0009995003330835331,4,308
12.331693110367173,1.3862943611198906,1.9459101490553132,0.15102436943618536,0.0009995003330835331,4,308
11.644952789551287,0.6931471805599453,2.0794415416798357,0.5601510732161193,0.0009995003330835331,4,308
12.903744499300123,1.0986122886681098,5.666426688112432,0.0009995003330835331,0.0009995003330835331,4,3
13.703811048828781,1.3862943611198906,4.276666119016055,0.03708767060390238,0.0009995003330835331,4,308
13.238884425978775,2.1972245773362196,3.091042453358316,0.0009995003330835331,0.0009995003330835331,4,3
12.331741925081323,1.6094379124341003,4.962844630259907,0.6931471805599453,0.0009995003330835331,4,154
10.16855469938533,2.8903717578961645,3.1354942159291497,0.6931471805599453,0.0009995003330835331,1,194
8.977313137587792,1.0986122886681098,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
12.483976390585344,1.0986122886681098,2.0794415416798357,4.165434963465756,0.0009995003330835331,4,308
0.0009995003330835331,0.6931471805599453,0.6931471805599453,18.64584114926763,0.8691702781551407,4,3
13.11430362468155,1.3862943611198906,3.4657359027997265,0.0009995003330835331,0.0009995003330835331,4,3
5.788644320836681,1.3862943611198906,1.791759469228055,0.0009995003330835331,0.0009995003330835331,4,3
1.9387416595767009,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
12.39673701243495,2.1972245773362196,4.219507705176107,10.475461932641934,1.9459101490553132,237,375
8.030321696246311,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
12.168367507312775,1.791759469228055,5.14166355650266,0.6096324105814436,0.0009995003330835331,4,308
5.7747068129929,1.0986122886681098,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
6.216047062616446,0.6931471805599453,1.3862943611198906,18.64584114926763,0.8691702781551407,4,3
13.688204002208053,1.9459101490553132,3.8066624897703196,14.266730296875075,0.6931471805599453,271,333
4.038655656361512,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,18.64584114926763,0.8691702781551407,4,3
4.579544638349119,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
2.982140320034524,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
13.68764752692364,1.791759469228055,2.833213344056216,0.0009995003330835331,0.0009995003330835331,4,3
11.923418379118772,0.6931471805599453,2.0794415416798357,9.492205559106399,1.791759469228055,17,18
13.324241485468606,2.772588722239781,4.248495242049359,12.388398368982115,2.302585092994046,112,333
8.928829882733233,1.0986122886681098,1.6094379124341003,18.64584114926763,0.8691702781551407,4,3
10.976681515347684,0.6931471805599453,1.3862943611198906,0.0009995003330835331,0.0009995003330835331,4,3
5.2836097376757625,0.6931471805599453,1.0986122886681098,18.64584114926763,0.8691702781551407,4,3
12.54008729332374,3.7376696182833684,3.8501476017100584,9.523336473655114,1.3862943611198906,286,113
5.756374924775372,0.6931471805599453,1.3862943611198906,0.0009995003330835331,0.0009995003330835331,4,3
7.885528617439685,0.6931471805599453,1.0986122886681098,18.64584114926763,0.8691702781551407,4,3
5.801876654321982,1.0986122886681098,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
13.239637270136114,1.0986122886681098,4.90527477843843,5.902633333401366,0.0009995003330835331,4,78
13.134814104412472,2.70805020110221,3.9889840465642745,6.90875477931522,0.0009995003330835331,1,344
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.848868055556721,0.0009995003330835331,1,74
11.327063006576955,1.0986122886681098,6.0330862217988015,0.0009995003330835331,0.0009995003330835331,4,3
4.210199814972569,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
11.118335754758252,0.6931471805599453,2.1972245773362196,0.0009995003330835331,0.0009995003330835331,4,3
6.867693412158277,1.3862943611198906,1.6094379124341003,18.64584114926763,0.8691702781551407,4,3
6.618738983517219,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
9.28270103275583,2.772588722239781,3.295836866004329,7.313886831633462,0.0009995003330835331,1,185
5.781915668059543,1.0986122886681098,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
12.200581496730269,2.1972245773362196,3.4011973816621555,0.9362925550157996,0.0009995003330835331,4,308
9.577413170376829,3.6109179126442243,3.7376696182833684,7.313886831633462,0.0009995003330835331,1,185
12.873168364432392,5.10594547390058,6.555356891810665,0.0009995003330835331,0.0009995003330835331,4,3
12.646268176150103,1.3862943611198906,2.5649493574615367,3.1419083837115926,0.0009995003330835331,4,152
2.4203681286504293,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
4.236567242612494,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
13.85311814380394,1.9459101490553132,3.1780538303479458,0.0009995003330835331,0.0009995003330835331,4,3
12.673942531213356,1.3862943611198906,4.709530201312334,1.161813040391062,0.0009995003330835331,4,308
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,18.64584114926763,0.8691702781551407,4,3
11.007342242441416,1.3862943611198906,2.1972245773362196,2.6651427000909336,0.0009995003330835331,1,74
4.211683054639334,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
4.364117214130314,1.3862943611198906,1.9459101490553132,0.0009995003330835331,0.0009995003330835331,4,3
4.099000373758295,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
5.782593655080491,2.4849066497880004,2.772588722239781,0.0009995003330835331,0.0009995003330835331,4,3
5.389619524954822,1.0986122886681098,1.6094379124341003,2.6651427000909336,0.0009995003330835331,1,74
8.303794504303815,1.0986122886681098,1.791759469228055,5.908295502532048,0.0009995003330835331,4,202
12.254537899779237,1.791759469228055,4.356708826689592,0.6931471805599453,0.0009995003330835331,4,119
5.761422254102616,1.0986122886681098,1.9459101490553132,0.0009995003330835331,0.0009995003330835331,4,3
12.051758610694545,0.6931471805599453,2.772588722239781,15.201805169084134,1.9459101490553132,237,375
4.123093975508087,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
10.53463352359243,0.6931471805599453,3.6109179126442243,0.0009995003330835331,0.0009995003330835331,4,3
1.843719208158766,1.0986122886681098,1.791759469228055,0.0009995003330835331,0.0009995003330835331,4,3
12.831389546388507,2.4849066497880004,6.12029741895095,6.398594934535208,0.0009995003330835331,4,119
10.582282987713382,2.70805020110221,3.4339872044851463,18.64584114926763,0.8691702781551407,4,3
2.776954179749421,1.0986122886681098,1.791759469228055,0.0009995003330835331,0.0009995003330835331,4,3
9.493262634484124,1.791759469228055,2.3978952727983707,0.0009995003330835331,0.0009995003330835331,4,3
9.323407415915211,0.6931471805599453,2.1972245773362196,0.0009995003330835331,0.0009995003330835331,4,3
2.0320878452963655,4.532599493153256,4.564348191467836,0.0009995003330835331,0.0009995003330835331,4,3
13.094457916640208,1.791759469228055,6.80903930604298,0.5304452931499216,0.0009995003330835331,4,308
13.772868522757674,2.1972245773362196,7.198183577101943,0.0009995003330835331,0.0009995003330835331,4,464
13.123752771748833,4.90527477843843,5.0106352940962555,9.734417801417921,1.0986122886681098,98,101
12.854722021550279,1.0986122886681098,4.543294782270004,5.328096251365751,0.0009995003330835331,4,226
13.283665907388093,1.791759469228055,7.613324979540639,11.032467377820634,0.0009995003330835331,4,464
12.141773402429996,1.3862943611198906,1.6094379124341003,4.605170185988092,0.0009995003330835331,1,74
12.551616184622356,2.1972245773362196,4.394449154672439,9.90353755128617,2.0794415416798357,98,154
1.0543120297715298,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
4.226103551734458,0.6931471805599453,1.791759469228055,0.0009995003330835331,0.0009995003330835331,4,3
9.368275311025235,3.6109179126442243,3.6888794541139363,4.605170185988092,0.0009995003330835331,1,194
5.7912437504261955,0.6931471805599453,1.3862943611198906,0.0009995003330835331,0.0009995003330835331,4,3
9.057911542247197,2.833213344056216,2.8903717578961645,0.848868055556721,0.0009995003330835331,1,194
12.955984655541448,1.3862943611198906,3.044522437723423,7.462387239685337,0.0009995003330835331,4,257
13.979083265043375,1.6094379124341003,6.760414691083428,9.878989920935728,0.0009995003330835331,4,257
13.59698354651268,2.302585092994046,6.710523109452428,0.037166681997964635,0.0009995003330835331,4,308
12.638108179269471,2.70805020110221,2.8903717578961645,7.313886831633462,0.0009995003330835331,1,185
12.209177570258646,1.3862943611198906,2.1972245773362196,18.64584114926763,0.8691702781551407,4,3
0.0009995003330835331,0.6931471805599453,0.6931471805599453,18.64584114926763,0.8691702781551407,4,3
3.6436205477083212,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.848868055556721,0.0009995003330835331,1,74
10.463168195511274,1.6094379124341003,2.1972245773362196,0.848868055556721,0.0009995003330835331,1,74
10.732168619391148,1.0986122886681098,2.833213344056216,4.605170185988092,0.0009995003330835331,1,155
5.756374924775372,0.6931471805599453,1.3862943611198906,0.0009995003330835331,0.0009995003330835331,4,3
0.5766133643039938,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
0.6780335427498971,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.848868055556721,0.0009995003330835331,1,74
6.848079581794282,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
13.084501206614332,1.9459101490553132,2.833213344056216,6.307187279715285,1.0986122886681098,123,17
12.469501458549349,1.0986122886681098,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
12.556392241962604,1.791759469228055,4.532599493153256,1.4069706262911876,0.0009995003330835331,4,119
12.331633577002894,1.9459101490553132,2.8903717578961645,0.676373282030764,0.0009995003330835331,4,308
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,18.64584114926763,0.8691702781551407,4,3
13.525749392362075,1.0986122886681098,6.267200548541362,1.3967566895927765,0.0009995003330835331,4,415
1.3217558399823195,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
2.343727036325221,1.0986122886681098,1.9459101490553132,0.0009995003330835331,0.0009995003330835331,4,3
12.62161174021216,1.9459101490553132,2.8903717578961645,7.892331776669608,0.6931471805599453,63,119
11.378381559927966,1.0986122886681098,1.3862943611198906,2.6651427000909336,0.0009995003330835331,1,74
5.17558460116574,0.6931471805599453,1.0986122886681098,2.6651427000909336,0.0009995003330835331,1,74
13.930019778308354,1.791759469228055,6.364750756851911,5.902633333401366,0.0009995003330835331,4,78
12.259955060251087,1.791759469228055,4.919980925828125,0.4414003016428833,0.0009995003330835331,4,308
11.808180390848786,0.6931471805599453,1.3862943611198906,18.64584114926763,0.8691702781551407,4,3
12.29683714573356,1.0986122886681098,5.583496308781699,0.0009995003330835331,0.0009995003330835331,4,3
9.506509080840493,1.791759469228055,2.5649493574615367,0.0009995003330835331,0.0009995003330835331,4,3
11.388746770620978,1.0986122886681098,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
12.608239888320135,0.6931471805599453,1.0986122886681098,6.548045609203206,0.0009995003330835331,4,435
11.582124701829049,1.9459101490553132,4.204692619390966,0.0009995003330835331,0.0009995003330835331,4,3
11.780718964432605,0.6931471805599453,4.219507705176107,0.0009995003330835331,0.0009995003330835331,4,3
5.771347660818625,0.6931471805599453,1.3862943611198906,0.0009995003330835331,0.0009995003330835331,4,3
9.38304500066543,0.6931471805599453,1.0986122886681098,8.492884146254474,0.0009995003330835331,4,375
13.339850915590125,1.6094379124341003,3.713572066704308,9.91252727088775,2.4849066497880004,123,202
12.980314211326125,1.3862943611198906,2.0794415416798357,0.0009995003330835331,0.0009995003330835331,4,3
13.648766798781539,1.9459101490553132,4.382026634673881,0.0009995003330835331,0.0009995003330835331,4,3
5.79414102139568,1.0986122886681098,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
4.3778931033922746,1.0986122886681098,1.9459101490553132,0.0009995003330835331,0.0009995003330835331,4,3
8.217586974756053,1.0986122886681098,1.3862943611198906,18.64584114926763,0.8691702781551407,4,3
7.158692969639669,2.8903717578961645,4.02535169073515,9.30129581091799,1.9459101490553132,189,282
12.321947862457192,3.367295829986474,4.477336814478207,0.0009995003330835331,0.0009995003330835331,4,3
10.028744808708405,0.0009995003330835331,2.5649493574615367,0.09531017980432487,0.0009995003330835331,4,166
12.784814865806934,1.9459101490553132,3.091042453358316,6.305076965232658,0.0009995003330835331,4,119
5.795236745139458,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
12.958097699700366,2.3978952727983707,3.295836866004329,9.90353755128617,0.6931471805599453,237,375
7.322332082558715,2.302585092994046,2.302585092994046,0.0009995003330835331,0.0009995003330835331,1,408
4.380149874661021,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
12.331668062687282,1.3862943611198906,4.394449154672439,0.38451654447767325,0.0009995003330835331,4,119
7.803741257515928,2.4849066497880004,2.4849066497880004,4.605170185988092,0.0009995003330835331,1,194
11.965858085151279,1.0986122886681098,6.52795791762255,6.398594934535208,0.0009995003330835331,4,464
5.763308453970228,1.0986122886681098,1.791759469228055,0.0009995003330835331,0.0009995003330835331,4,3
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,2.6651427000909336,0.0009995003330835331,1,74
1.8671761085128091,1.0986122886681098,1.791759469228055,0.0009995003330835331,0.0009995003330835331,4,3
13.927805807674899,1.791759469228055,2.4849066497880004,5.902633333401366,1.0986122886681098,4,401
12.60137956685129,2.8903717578961645,4.90527477843843,13.02621244834938,1.9459101490553132,237,375
11.010129516898386,1.0986122886681098,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
13.159616097636947,1.6094379124341003,2.302585092994046,8.237225023486763,1.0986122886681098,98,116
12.331671943354815,1.3862943611198906,4.990432586778736,0.6835159487892492,0.0009995003330835331,4,119
13.932501350990435,1.791759469228055,6.618738983517219,21.16347317552746,0.0009995003330835331,4,401
5.738280515063768,0.6931471805599453,1.3862943611198906,0.0009995003330835331,0.0009995003330835331,4,3
12.651146532510019,2.0794415416798357,2.833213344056216,6.916813017533889,0.0009995003330835331,4,330
12.170183412828207,1.9459101490553132,3.6375861597263857,1.1244720247828206,0.0009995003330835331,1,257
10.452271169483067,2.0794415416798357,2.70805020110221,0.0009995003330835331,0.0009995003330835331,4,3
13.83926509167181,0.6931471805599453,7.682021510826875,12.15474461369718,0.6931471805599453,279,424
13.79539832614556,3.1354942159291497,4.605170185988092,9.734417801417921,2.302585092994046,189,154
8.368588769294194,3.091042453358316,3.367295829986474,0.848868055556721,0.0009995003330835331,1,74
12.58268714856597,1.6094379124341003,3.4011973816621555,0.6748457259400317,0.0009995003330835331,4,308
13.773396458202127,2.4849066497880004,4.990432586778736,0.0009995003330835331,0.0009995003330835331,4,3
11.402694440952716,0.6931471805599453,1.9459101490553132,6.398594934535208,0.0009995003330835331,4,308
12.331633577002894,2.0794415416798357,5.278114659230517,1.3332669324112487,0.0009995003330835331,4,119
13.811578487497652,1.3862943611198906,4.060443010546419,0.07073894621086123,0.6931471805599453,189,308
4.179298268102264,0.6931471805599453,1.0986122886681098,0.848868055556721,0.0009995003330835331,1,74
0.8960880245566356,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
10.38897844509771,2.0794415416798357,3.7376696182833684,0.0009995003330835331,0.0009995003330835331,4,3
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,18.64584114926763,0.8691702781551407,4,3
2.5855058483441162,1.0986122886681098,1.791759469228055,0.0009995003330835331,0.0009995003330835331,4,3
6.376131532578863,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
12.124802393065059,1.6094379124341003,3.1354942159291497,7.190858732788776,1.0986122886681098,98,243
13.156190146283846,6.822197390620491,9.210440366976517,9.83633227734872,1.3862943611198906,190,134
12.673863453291325,1.3862943611198906,3.5553480614894135,3.048086697244652,0.0009995003330835331,4,308
4.212868064406208,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
13.646970810250078,4.430816798843313,7.4570320891223805,18.592531009300078,3.6109179126442243,98,154
13.2964181415657,1.0986122886681098,1.0986122886681098,5.338508507722157,0.0009995003330835331,4,257
12.684005939219485,1.0986122886681098,5.14166355650266,2.1873630003220907,0.0009995003330835331,4,308
13.793716667017915,0.6931471805599453,4.23410650459726,0.0009995003330835331,0.0009995003330835331,4,3
4.287028906051602,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
5.797424597359829,1.0986122886681098,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
6.085182550981734,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
1.6134299337036377,1.0986122886681098,1.791759469228055,0.0009995003330835331,0.0009995003330835331,4,3
12.439441658162526,1.791759469228055,5.0369526024136295,0.5854160795057853,0.0009995003330835331,4,308
5.741335130708785,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
12.255276200432357,1.0986122886681098,3.7376696182833684,6.429719478039138,1.0986122886681098,81,125
10.98488704739234,1.3862943611198906,2.1972245773362196,4.61512051684126,0.0009995003330835331,1,460
11.517665513170757,1.6094379124341003,2.1972245773362196,0.7555419993586611,0.0009995003330835331,4,308
5.786805352592313,1.0986122886681098,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
0.0009995003330835331,0.6931471805599453,0.6931471805599453,2.6651427000909336,0.0009995003330835331,1,74
9.517957415907443,2.995732273553991,3.5553480614894135,0.848868055556721,0.0009995003330835331,1,74
7.79604974721523,0.6931471805599453,1.0986122886681098,18.64584114926763,0.8691702781551407,4,3
13.997952399190433,1.0986122886681098,7.409741954080923,9.956696510867271,0.0009995003330835331,4,438
5.806248806200691,1.0986122886681098,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
3.033509637888021,0.6931471805599453,1.0986122886681098,18.64584114926763,0.8691702781551407,4,3
2.400618833265411,1.0986122886681098,1.791759469228055,0.0009995003330835331,0.0009995003330835331,4,3
3.829727762701316,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
12.106680284952066,0.6931471805599453,2.5649493574615367,5.07962580291375,0.0009995003330835331,4,308
4.156536582478548,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
13.383553383469435,2.9444389791664403,7.38025578842646,0.0009995003330835331,0.0009995003330835331,4,3
12.954672153447387,2.1972245773362196,3.6888794541139363,9.734417801417921,0.0009995003330835331,4,308
13.845313136315252,1.6094379124341003,5.351858133476067,5.902633333401366,0.6931471805599453,293,352
4.578518154990665,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
13.259586586879001,2.1972245773362196,4.941642422609304,0.029701510504837728,0.0009995003330835331,4,308
3.20761263258949,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
11.813675552747329,0.6931471805599453,3.970291913552122,0.0009995003330835331,0.0009995003330835331,4,3
12.637421201618158,1.0986122886681098,3.258096538021482,20.005426045951094,1.6094379124341003,63,102
12.590414827130617,1.3862943611198906,2.1972245773362196,2.6651427000909336,0.0009995003330835331,1,74
11.328274958276605,1.3862943611198906,4.382026634673881,0.0009995003330835331,0.0009995003330835331,4,3
12.567319825847234,1.0986122886681098,1.791759469228055,0.0009995003330835331,0.0009995003330835331,4,3
5.7613278506536725,0.6931471805599453,1.3862943611198906,0.0009995003330835331,0.0009995003330835331,4,3
6.7301465991166864,0.6931471805599453,1.0986122886681098,2.6651427000909336,0.0009995003330835331,1,74
5.787602654075824,1.0986122886681098,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
13.70185310661964,2.772588722239781,5.641907070938114,10.591220100394574,2.772588722239781,189,308
13.868755119890492,3.258096538021482,8.196436811235028,21.163489254297545,2.833213344056216,116,183
1.0543120297715298,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
9.247546557330251,2.0794415416798357,2.1972245773362196,0.848868055556721,0.0009995003330835331,1,74
13.056423405359698,2.3978952727983707,3.4011973816621555,12.36232059298197,1.6094379124341003,249,387
1.9021075263969205,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
12.657726378005574,0.6931471805599453,4.2626798770413155,0.0009995003330835331,0.0009995003330835331,4,3
1.9387416595767009,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,18.64584114926763,0.8691702781551407,4,3
8.95548941181755,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
11.674238717932067,4.499809670330265,4.762173934797756,9.852878234709586,0.0009995003330835331,1,78
12.070881705189212,1.3862943611198906,1.6094379124341003,0.848868055556721,0.0009995003330835331,1,74
4.1713056033582285,0.6931471805599453,1.791759469228055,0.0009995003330835331,0.0009995003330835331,4,3
11.85488177936729,1.9459101490553132,3.1780538303479458,2.6651427000909336,0.0009995003330835331,1,74
3.750209709265542,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
10.604221629673084,2.302585092994046,2.6390573296152584,0.0009995003330835331,0.0009995003330835331,4,3
12.673908301419036,1.6094379124341003,4.465908118654584,1.6435227673087238,0.0009995003330835331,4,308
13.403352003641684,8.484256691169973,9.21064032698518,13.967573735044418,2.6390573296152584,263,401
5.763716662099238,0.6931471805599453,1.3862943611198906,0.0009995003330835331,0.0009995003330835331,4,3
13.450539366564724,2.1972245773362196,2.833213344056216,0.0009995003330835331,0.0009995003330835331,4,3
2.1482677326096886,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
4.258445572902527,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
13.210911070322725,0.6931471805599453,2.70805020110221,0.0009995003330835331,1.0986122886681098,4,3
9.551532168220131,3.367295829986474,3.4965075614664802,6.398594934535208,0.0009995003330835331,1,11
13.21792847017013,1.791759469228055,4.5217885770490405,0.015712903214662278,0.0009995003330835331,4,308
11.544692216246853,0.6931471805599453,1.3862943611198906,0.0009995003330835331,0.0009995003330835331,4,3
1.673351238177753,1.0986122886681098,1.791759469228055,0.0009995003330835331,0.0009995003330835331,4,3
11.68453653539934,0.6931471805599453,5.58724865840025,0.0009995003330835331,0.0009995003330835331,4,3
8.135903488999281,1.6094379124341003,1.791759469228055,18.64584114926763,0.8691702781551407,4,3
13.741898947218228,3.1354942159291497,4.189654742026425,12.07254696717504,2.1972245773362196,182,156
4.188896879163323,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
4.2581626474514955,0.6931471805599453,1.6094379124341003,0.0009995003330835331,0.0009995003330835331,4,3
2.495681722955959,1.0986122886681098,1.791759469228055,0.0009995003330835331,0.0009995003330835331,4,3
11.704748572062433,1.9459101490553132,3.367295829986474,8.71902975244748,0.6931471805599453,189,308
12.331637413704327,1.791759469228055,4.454347296253507,0.644837850771132,0.0009995003330835331,4,119
11.773757171054434,0.6931471805599453,1.9459101490553132,0.0009995003330835331,0.0009995003330835331,4,3
8.243137851879114,1.0986122886681098,1.9459101490553132,0.0009995003330835331,0.0009995003330835331,4,3
10.151174632157469,2.833213344056216,3.044522437723423,0.0009995003330835331,0.0009995003330835331,1,401
11.910434204959577,1.0986122886681098,2.3978952727983707,6.958544911453316,0.0009995003330835331,4,435
12.20662809124164,1.3862943611198906,4.955827057601261,1.1223030988089266,0.0009995003330835331,4,119
4.211386582653765,0.6931471805599453,1.0986122886681098,0.0009995003330835331,0.0009995003330835331,4,3
12.341563392365936,1.6094379124341003,4.709530201312334,0.5039659499082779,0.0009995003330835331,4,308
13.739029088215403,1.6094379124341003,2.3978952727983707,7.601127434233379,0.6931471805599453,250,389
